fold,test_subject,y_true,y_pred,p1
9,S10,0,1,0.5421142578125
9,S10,1,0,0.4737122654914856
10,S12,0,1,0.7607194185256958
10,S12,1,1,0.5785466432571411
10,S12,1,0,0.4657421410083771
10,S12,1,1,0.7214362025260925
10,S12,0,1,0.6935184597969055
10,S12,1,1,0.5322644710540771
10,S12,1,1,0.7533766627311707
11,S13,0,1,0.5754262208938599
11,S13,0,1,0.5565301775932312
11,S13,0,1,0.5273049473762512
11,S13,0,1,0.5346318483352661
11,S13,1,1,0.5826058387756348
11,S13,1,1,0.5001299977302551
12,S14,1,0,0.3651975393295288
12,S14,0,1,0.5618804097175598
12,S14,1,1,0.606769859790802
12,S14,0,0,0.3926115036010742
12,S14,1,0,0.33011651039123535
12,S14,1,0,0.4388771951198578
12,S14,1,0,0.4479495882987976
12,S14,1,0,0.4493798017501831
13,S15,0,1,0.5158522725105286
13,S15,0,1,0.5203379392623901
13,S15,0,1,0.5271838307380676
13,S15,1,0,0.4362576901912689
13,S15,1,1,0.6075842380523682
13,S15,1,1,0.5378473997116089
14,S16,0,0,0.3408470153808594
14,S16,0,0,0.4223058819770813
14,S16,0,0,0.42120829224586487
14,S16,0,0,0.3508794605731964
14,S16,0,0,0.47809675335884094
14,S16,0,1,0.5196488499641418
14,S16,0,0,0.47446703910827637
14,S16,0,0,0.4896893799304962
15,S17,0,1,0.5728160738945007
15,S17,1,1,0.6366894245147705
15,S17,1,1,0.6159358024597168
15,S17,1,1,0.5459532141685486
15,S17,0,1,0.6384757161140442
15,S17,1,1,0.524681031703949
15,S17,1,1,0.5681617259979248
16,S18,0,0,0.4640074074268341
16,S18,1,1,0.545747697353363
16,S18,0,1,0.6562364101409912
16,S18,0,1,0.5842099785804749
16,S18,0,1,0.6534520983695984
16,S18,1,0,0.42865538597106934
16,S18,0,0,0.3433547616004944
16,S18,1,1,0.5110361576080322
16,S18,0,0,0.40619590878486633
16,S18,1,1,0.5235815644264221
16,S18,0,0,0.4481595456600189
16,S18,1,0,0.43575581908226013
16,S18,1,0,0.49439752101898193
16,S18,1,1,0.631605327129364
17,S19,0,1,0.506316602230072
17,S19,0,1,0.5292571783065796
17,S19,0,0,0.39997607469558716
17,S19,1,0,0.49787476658821106
17,S19,0,0,0.3707142472267151
17,S19,0,0,0.4654269814491272
17,S19,0,0,0.4363185167312622
17,S19,0,0,0.3391008675098419
17,S19,1,0,0.4247795045375824
17,S19,0,0,0.45444223284721375
17,S19,0,0,0.45357513427734375
17,S19,1,0,0.28764230012893677
17,S19,0,0,0.3827190399169922
17,S19,1,0,0.3335188627243042
17,S19,1,0,0.2572755813598633
17,S19,1,1,0.5751821994781494
17,S19,1,0,0.29404303431510925
18,S20,0,1,0.5956900119781494
18,S20,0,1,0.5365195870399475
18,S20,0,1,0.6430153846740723
18,S20,0,1,0.5142568349838257
18,S20,0,1,0.5243292450904846
18,S20,1,1,0.7212753891944885
18,S20,1,0,0.476881206035614
19,S21,0,1,0.677301287651062
19,S21,0,1,0.7746360898017883
19,S21,0,1,0.6587266325950623
19,S21,0,1,0.6604883074760437
19,S21,0,1,0.704218327999115
19,S21,1,1,0.7761401534080505
20,S22,1,1,0.551534116268158
20,S22,0,1,0.6643884181976318
20,S22,1,1,0.599559485912323
20,S22,1,1,0.6203850507736206
20,S22,1,1,0.5443652868270874
20,S22,1,1,0.6083070635795593
20,S22,1,1,0.5335569977760315
20,S22,1,1,0.5885250568389893
20,S22,1,1,0.6032267212867737
20,S22,1,1,0.5973802804946899
20,S22,1,1,0.5456259250640869
20,S22,0,1,0.5929068326950073
20,S22,1,1,0.580804169178009
20,S22,1,1,0.5111400485038757
21,S23,0,0,0.48584872484207153
21,S23,0,0,0.14197403192520142
21,S23,0,0,0.3208372890949249
21,S23,0,0,0.3029015064239502
21,S23,0,0,0.2996865212917328
21,S23,1,0,0.2499666064977646
21,S23,1,0,0.44611167907714844
21,S23,1,0,0.4960189759731293
21,S23,1,0,0.2737516760826111
21,S23,1,0,0.25896522402763367
21,S23,1,0,0.2227732539176941
21,S23,1,0,0.25889474153518677
22,S24,0,1,0.7654350399971008
22,S24,0,1,0.5348904132843018
22,S24,0,1,0.6582208871841431
22,S24,0,1,0.6365984678268433
22,S24,0,1,0.6585788130760193
22,S24,0,1,0.7059006094932556
22,S24,0,1,0.6813169121742249
22,S24,1,1,0.5830385684967041
22,S24,1,1,0.7376973032951355
22,S24,1,1,0.6906754374504089
22,S24,1,0,0.47270143032073975
22,S24,1,1,0.5770466327667236
22,S24,0,1,0.5310479998588562
23,S25,0,1,0.5763962268829346
23,S25,0,1,0.5770676732063293
23,S25,1,0,0.48911231756210327
23,S25,0,0,0.3583817183971405
23,S25,0,0,0.4334661364555359
23,S25,1,1,0.5214741230010986
23,S25,1,1,0.5078185200691223
23,S25,1,1,0.5897170901298523
23,S25,1,0,0.4436179995536804
23,S25,1,1,0.5120837092399597
23,S25,1,1,0.537868082523346
23,S25,0,0,0.4576601982116699
23,S25,0,0,0.4250449240207672
23,S25,1,0,0.4380526840686798
24,S26,0,0,0.4690997302532196
24,S26,0,0,0.4898107051849365
24,S26,1,1,0.5924379229545593
24,S26,1,0,0.42659494280815125
24,S26,1,0,0.49383237957954407
24,S26,1,0,0.48053693771362305
24,S26,1,1,0.517370879650116
25,S27,0,0,0.4158283770084381
25,S27,0,0,0.46456411480903625
25,S27,0,0,0.42891934514045715
25,S27,0,0,0.4917451739311218
25,S27,0,0,0.49241960048675537
25,S27,0,0,0.44131699204444885
25,S27,1,0,0.4238535761833191
26,S28,1,0,0.45336106419563293
26,S28,0,0,0.3483554422855377
26,S28,0,0,0.37482497096061707
26,S28,0,0,0.3664824366569519
26,S28,1,0,0.35340598225593567
26,S28,1,0,0.3827025592327118
26,S28,0,0,0.2685012221336365
27,S29,0,1,0.5391294956207275
27,S29,1,1,0.5012729167938232
27,S29,1,1,0.6055565476417542
27,S29,1,1,0.566679060459137
27,S29,1,1,0.5815329551696777
27,S29,1,0,0.4828243553638458
27,S29,1,0,0.39965295791625977
27,S29,1,1,0.559468150138855
27,S29,0,1,0.520601749420166
27,S29,1,1,0.6084191203117371
27,S29,1,1,0.6308577060699463
27,S29,1,1,0.6307947039604187
27,S29,1,1,0.6066021919250488
27,S29,1,1,0.552474319934845
27,S29,1,1,0.7069823741912842
27,S29,1,0,0.4808800220489502
27,S29,1,1,0.5619913935661316
27,S29,1,1,0.6934722065925598
27,S29,0,1,0.6024813652038574
27,S29,1,1,0.6130601167678833
28,S30,0,1,0.5533162951469421
28,S30,1,0,0.44939300417900085
28,S30,0,0,0.49945560097694397
28,S30,0,1,0.5262053608894348
28,S30,0,1,0.5390235781669617
28,S30,0,0,0.4643397033214569
28,S30,0,1,0.5857497453689575
28,S30,0,0,0.421710342168808
28,S30,0,1,0.5374082326889038
28,S30,0,1,0.5022103786468506
28,S30,0,1,0.5095803737640381
28,S30,1,1,0.6777316927909851
28,S30,0,1,0.547198474407196
29,S31,0,0,0.43966323137283325
29,S31,0,0,0.30506083369255066
29,S31,0,0,0.3837645351886749
29,S31,0,0,0.3060968518257141
29,S31,0,0,0.30531975626945496
29,S31,0,0,0.46227923035621643
29,S31,0,0,0.3685537874698639
29,S31,0,0,0.4634980261325836
30,S32,0,1,0.652646005153656
30,S32,0,0,0.4771656394004822
30,S32,0,0,0.4238382875919342
30,S32,0,0,0.4683322310447693
30,S32,0,0,0.41173505783081055
30,S32,0,0,0.4102743864059448
30,S32,1,0,0.48663726449012756
31,S33,1,1,0.701492965221405
31,S33,1,1,0.6587681174278259
31,S33,1,1,0.5822675228118896
31,S33,1,1,0.5591884851455688
31,S33,1,1,0.5848482847213745
31,S33,1,1,0.6534914970397949
32,S34,0,0,0.47845160961151123
32,S34,0,0,0.4562142789363861
32,S34,1,0,0.42245417833328247
32,S34,0,0,0.41996243596076965
32,S34,0,1,0.5105235576629639
32,S34,0,0,0.400377482175827
32,S34,1,1,0.5322813987731934
33,S35,0,1,0.8653684258460999
33,S35,0,1,0.7207902073860168
33,S35,0,1,0.6435810327529907
33,S35,0,1,0.5029127597808838
33,S35,0,0,0.2888297736644745
33,S35,1,1,0.7170836925506592
34,S36,0,1,0.7953774929046631
34,S36,1,0,0.42352622747421265
34,S36,1,1,0.7222650647163391
34,S36,1,1,0.5926885008811951
34,S36,1,1,0.8294962048530579
34,S36,1,1,0.8901830315589905
34,S36,1,1,0.706555187702179
35,S37,0,1,0.5872223973274231
35,S37,0,0,0.41621682047843933
35,S37,0,1,0.6457201242446899
35,S37,0,1,0.6539613604545593
35,S37,0,1,0.5489019751548767
35,S37,0,0,0.44760072231292725
35,S37,1,1,0.5415436625480652
35,S37,1,0,0.28343629837036133
36,S38,0,0,0.42043280601501465
36,S38,0,0,0.22389326989650726
36,S38,0,0,0.20856136083602905
36,S38,0,0,0.27012133598327637
36,S38,1,0,0.34508150815963745
36,S38,0,0,0.47138065099716187
36,S38,1,0,0.3796164095401764
36,S38,1,0,0.23014113306999207
36,S38,1,0,0.25313180685043335
36,S38,1,0,0.28651121258735657
37,S39,0,1,0.5086442828178406
37,S39,0,0,0.4368056356906891
37,S39,0,1,0.5834450721740723
37,S39,1,1,0.576927661895752
37,S39,1,1,0.5347069501876831
37,S39,0,1,0.5476047992706299
37,S39,1,1,0.6610022187232971
38,S40,0,1,0.5369857549667358
38,S40,0,0,0.48032474517822266
38,S40,0,0,0.4860498309135437
38,S40,1,0,0.3889271020889282
38,S40,0,0,0.4223209023475647
38,S40,1,1,0.6624042391777039
38,S40,0,0,0.46798235177993774
39,S41,1,0,0.33402132987976074
39,S41,1,0,0.277316689491272
39,S41,1,0,0.3449638783931732
39,S41,1,0,0.22795036435127258
39,S41,1,0,0.30398133397102356
39,S41,1,1,0.5648688077926636
39,S41,1,0,0.3109050691127777
39,S41,1,0,0.3322550356388092
39,S41,1,0,0.3814243674278259
40,S42,0,1,0.5067286491394043
40,S42,1,1,0.5860353708267212
40,S42,0,1,0.5258559584617615
40,S42,0,1,0.6454563140869141
40,S42,1,1,0.5319310426712036
40,S42,0,1,0.5045971274375916
40,S42,0,1,0.5214735269546509
41,S43,0,0,0.49497851729393005
41,S43,1,0,0.4832459092140198
41,S43,1,1,0.5309566259384155
41,S43,1,1,0.5412485599517822
41,S43,1,0,0.49235424399375916
41,S43,0,1,0.5994757413864136
41,S43,1,1,0.560096025466919
42,S44,1,1,0.6890312433242798
42,S44,1,1,0.6027502417564392
42,S44,1,1,0.6845185160636902
42,S44,1,1,0.6593372225761414
42,S44,1,1,0.7019110918045044
42,S44,1,1,0.7219584584236145
42,S44,1,1,0.7620773911476135
