fold,test_subject,y_true,y_pred,p1
28,S30,0,0,0.38628023862838745
28,S30,0,0,0.10480626672506332
28,S30,1,1,0.8485813140869141
28,S30,0,1,0.7712598443031311
29,S31,0,1,0.54461669921875
29,S31,0,0,0.0335017666220665
29,S31,0,0,0.006845294963568449
29,S31,0,0,0.021784555166959763
29,S31,0,0,0.17141039669513702
29,S31,0,0,0.02586841583251953
29,S31,0,1,0.9893002510070801
29,S31,0,0,0.24354307353496552
30,S32,0,1,0.9083402752876282
30,S32,0,0,0.07836209237575531
30,S32,0,0,0.05728677287697792
30,S32,0,1,0.7995690107345581
30,S32,0,0,0.19799889624118805
30,S32,0,0,0.027619121596217155
30,S32,1,1,0.9975001215934753
31,S33,1,1,0.8747198581695557
31,S33,1,1,0.9990403056144714
31,S33,1,1,0.9144734144210815
31,S33,1,1,0.5926299095153809
31,S33,1,0,0.2690899670124054
31,S33,1,1,0.866011917591095
32,S34,0,0,0.028708014637231827
32,S34,0,0,0.45324283838272095
32,S34,1,1,0.8503389358520508
32,S34,0,0,0.06701209396123886
32,S34,0,0,0.06320340931415558
32,S34,0,0,0.45324641466140747
32,S34,1,1,0.9460811018943787
33,S35,0,0,0.019608378410339355
33,S35,0,0,0.028327498584985733
33,S35,0,0,0.2533285319805145
33,S35,0,0,0.024536004289984703
33,S35,0,0,0.005933287553489208
33,S35,1,1,0.8059003353118896
34,S36,0,1,0.8375760316848755
34,S36,1,1,0.9222069978713989
34,S36,1,0,0.10103655606508255
34,S36,1,1,0.8047642111778259
34,S36,1,0,0.09562670439481735
34,S36,1,0,0.2420225739479065
34,S36,1,1,0.9802655577659607
35,S37,0,0,0.019203048199415207
35,S37,0,0,0.0589873306453228
35,S37,0,0,0.03825686499476433
35,S37,0,0,0.03924837335944176
35,S37,0,0,0.03329040855169296
35,S37,0,0,0.1066712960600853
35,S37,1,0,0.3839927911758423
35,S37,1,1,0.9438856244087219
36,S38,0,0,0.0598481260240078
36,S38,0,0,0.013029606081545353
36,S38,0,0,0.02478516846895218
36,S38,0,0,0.019175611436367035
36,S38,1,1,0.5587076544761658
36,S38,0,0,0.03684833273291588
36,S38,1,1,0.9983125925064087
36,S38,1,1,0.8172647356987
36,S38,1,1,0.8119292855262756
36,S38,1,1,0.8752796053886414
37,S39,0,0,0.023379996418952942
37,S39,0,0,0.254760205745697
37,S39,0,0,0.006382264196872711
37,S39,1,0,0.025562768802046776
37,S39,1,1,0.5293774604797363
37,S39,0,0,0.02787756361067295
37,S39,1,0,0.1908777952194214
38,S40,0,0,0.02348623052239418
38,S40,0,0,0.10017646849155426
38,S40,0,0,0.24594685435295105
38,S40,1,1,0.99128258228302
38,S40,0,0,0.15222853422164917
38,S40,1,0,0.08478900790214539
38,S40,0,0,0.18731334805488586
39,S41,1,1,0.9156880378723145
39,S41,1,1,0.9991230368614197
39,S41,1,1,0.6540249586105347
39,S41,1,1,0.9998410940170288
39,S41,1,1,0.8703083395957947
39,S41,1,1,0.994691789150238
39,S41,1,1,0.9923755526542664
39,S41,1,1,0.9992332458496094
39,S41,1,1,0.6629162430763245
40,S42,0,0,0.16256408393383026
40,S42,1,0,0.00027066050097346306
40,S42,0,0,0.33401140570640564
40,S42,0,0,0.00016226366278715432
40,S42,1,1,0.9995286464691162
40,S42,0,0,0.07491455227136612
40,S42,0,0,0.21912427246570587
41,S43,0,0,0.19341255724430084
41,S43,1,1,0.955622673034668
41,S43,1,0,0.16689160466194153
41,S43,1,1,0.9579728245735168
41,S43,1,1,0.9997305274009705
41,S43,0,0,0.17471550405025482
41,S43,1,1,0.7067830562591553
42,S44,1,1,0.5974066257476807
42,S44,1,0,0.32127460837364197
42,S44,1,1,0.5788686871528625
42,S44,1,1,0.9677373766899109
42,S44,1,1,0.7123795747756958
42,S44,1,1,0.9922451376914978
42,S44,1,1,0.9532104134559631
