fold,test_subject,y_true,y_pred,p1
14,S16,0,1,0.9980716109275818
14,S16,0,1,0.9995065927505493
15,S17,0,1,0.9065414667129517
15,S17,1,1,0.9956095814704895
15,S17,1,1,0.7338895797729492
15,S17,1,1,0.9990957975387573
15,S17,0,1,0.9954769015312195
15,S17,1,1,0.9988431930541992
15,S17,1,0,0.0012908409116789699
16,S18,0,1,0.9826344847679138
16,S18,1,0,0.179856076836586
16,S18,0,1,0.9995400905609131
16,S18,0,0,0.00041179900290444493
16,S18,0,1,0.9995336532592773
16,S18,1,0,0.0005316912429407239
16,S18,0,1,0.9994707703590393
16,S18,1,0,0.003050544299185276
16,S18,0,0,0.0003230869770050049
16,S18,1,0,0.0005188729264773428
16,S18,0,0,0.0003192839212715626
16,S18,1,1,0.748451828956604
16,S18,1,1,0.996509850025177
16,S18,1,1,0.9995343685150146
17,S19,0,0,0.0009764317655935884
17,S19,0,1,0.9988839030265808
17,S19,0,0,0.0009552804403938353
17,S19,1,1,0.6845307350158691
17,S19,0,0,0.018728680908679962
17,S19,0,0,0.2479083240032196
17,S19,0,1,0.9977865219116211
17,S19,0,0,0.3647848963737488
17,S19,1,1,0.8640856146812439
17,S19,0,1,0.9989012479782104
17,S19,0,1,0.5702062249183655
17,S19,1,0,0.0035497150383889675
17,S19,0,1,0.998808741569519
17,S19,1,1,0.9799948334693909
17,S19,1,1,0.9653686881065369
17,S19,1,0,0.002675254363566637
17,S19,1,0,0.037688687443733215
18,S20,0,1,0.9968218803405762
18,S20,0,0,0.0013706537429243326
18,S20,0,0,0.0022624514531344175
18,S20,0,1,0.9880356192588806
18,S20,0,0,0.04687592759728432
18,S20,1,0,0.011214001104235649
18,S20,1,1,0.997788667678833
19,S21,0,0,0.0005777394981123507
19,S21,0,0,0.0007895496091805398
19,S21,0,0,0.0005997173138894141
19,S21,0,0,0.005925426725298166
19,S21,0,0,0.04785815253853798
19,S21,1,1,0.9992648959159851
20,S22,1,0,0.005271138157695532
20,S22,0,0,0.0024912378285080194
20,S22,1,0,0.0018939125584438443
20,S22,1,1,0.988125205039978
20,S22,1,1,0.9991403818130493
20,S22,1,1,0.7904561758041382
20,S22,1,1,0.9991188645362854
20,S22,1,1,0.9882717728614807
20,S22,1,1,0.9937571287155151
20,S22,1,1,0.9916653037071228
20,S22,1,0,0.08964494615793228
20,S22,0,0,0.001018388895317912
20,S22,1,0,0.2139601856470108
20,S22,1,1,0.9878817796707153
21,S23,0,1,0.9945722222328186
21,S23,0,1,0.9987624883651733
21,S23,0,1,0.9989953637123108
21,S23,0,1,0.8500632643699646
21,S23,0,1,0.9985148310661316
21,S23,1,0,0.0025156240444630384
21,S23,1,0,0.03476426377892494
21,S23,1,1,0.9813521504402161
21,S23,1,1,0.9913691878318787
21,S23,1,1,0.997717022895813
21,S23,1,1,0.6813719272613525
21,S23,1,1,0.8587484955787659
22,S24,0,1,0.9843688011169434
22,S24,0,0,0.0012668455019593239
22,S24,0,1,0.9797635078430176
22,S24,0,0,0.013325154781341553
22,S24,0,0,0.3637189567089081
22,S24,0,1,0.9973223805427551
22,S24,0,1,0.9892377853393555
22,S24,1,0,0.0014236199203878641
22,S24,1,1,0.9980406165122986
22,S24,1,1,0.999345600605011
22,S24,1,0,0.04935071989893913
22,S24,1,0,0.1630965918302536
22,S24,0,1,0.9980958104133606
23,S25,0,0,0.003277488984167576
23,S25,0,1,0.9990538954734802
23,S25,1,0,0.013707955367863178
23,S25,0,1,0.9748494625091553
23,S25,0,1,0.9903078675270081
23,S25,1,1,0.999173104763031
23,S25,1,1,0.997526228427887
23,S25,1,1,0.9989290833473206
23,S25,1,0,0.0029477279167622328
23,S25,1,1,0.9990583062171936
23,S25,1,1,0.9991480112075806
23,S25,0,0,0.001800450263544917
23,S25,0,0,0.004060457926243544
23,S25,1,1,0.9980649352073669
24,S26,0,0,0.0019685490988194942
24,S26,0,0,0.003940277267247438
24,S26,1,0,0.012325392104685307
24,S26,1,0,0.0005708473618142307
24,S26,1,1,0.9688175916671753
24,S26,1,0,0.00033178212470375
24,S26,1,1,0.8750887513160706
25,S27,0,0,0.16412706673145294
25,S27,0,1,0.9975428581237793
25,S27,0,1,0.9978572726249695
25,S27,0,0,0.003013497916981578
25,S27,0,1,0.9980091452598572
25,S27,0,1,0.9966513514518738
25,S27,1,0,0.003998315893113613
26,S28,1,1,0.9226592779159546
26,S28,0,0,0.1274944394826889
26,S28,0,1,0.9972255229949951
26,S28,0,1,0.9995150566101074
26,S28,1,0,0.04331933706998825
26,S28,1,1,0.999580442905426
26,S28,0,0,0.05781431123614311
27,S29,0,1,0.9982545971870422
27,S29,1,1,0.864021897315979
27,S29,1,1,0.9943599104881287
27,S29,1,1,0.9992572665214539
27,S29,1,1,0.9992576241493225
27,S29,1,1,0.9995014667510986
27,S29,1,1,0.9992386102676392
27,S29,1,1,0.9995785355567932
27,S29,0,1,0.9938178658485413
27,S29,1,1,0.9995809197425842
27,S29,1,1,0.9978188276290894
27,S29,1,1,0.9995512366294861
27,S29,1,0,0.00492609990760684
27,S29,1,1,0.9881761074066162
27,S29,1,1,0.9655495882034302
27,S29,1,1,0.999572217464447
27,S29,1,1,0.9996008276939392
27,S29,1,1,0.9993011951446533
27,S29,0,0,0.004515156149864197
27,S29,1,1,0.9488149881362915
28,S30,0,1,0.8310790657997131
28,S30,1,1,0.9989437460899353
28,S30,0,0,0.001635925262235105
28,S30,0,0,0.043617624789476395
28,S30,0,1,0.7187787294387817
28,S30,0,1,0.8035315871238708
28,S30,0,1,0.9991694688796997
28,S30,0,0,0.003085856791585684
28,S30,0,0,0.26144519448280334
28,S30,0,0,0.009850066155195236
28,S30,0,1,0.9991909861564636
28,S30,1,1,0.9988107681274414
28,S30,0,1,0.9878050088882446
29,S31,0,0,0.0011507372837513685
29,S31,0,0,0.0038027125410735607
29,S31,0,0,0.05832885205745697
29,S31,0,0,0.15180866420269012
29,S31,0,1,0.9973515272140503
29,S31,0,1,0.9820167422294617
29,S31,0,1,0.7483127117156982
29,S31,0,0,0.0020216733682900667
30,S32,0,0,0.0004318704013712704
30,S32,0,0,0.0036232515703886747
30,S32,0,1,0.6743748784065247
30,S32,0,1,0.999279797077179
30,S32,0,1,0.9992156028747559
30,S32,0,0,0.0007593290065415204
30,S32,1,1,0.999268114566803
31,S33,1,0,0.0003566954401321709
31,S33,1,0,0.0003927997313439846
31,S33,1,1,0.9973620772361755
31,S33,1,0,0.00034735360532067716
31,S33,1,1,0.987334132194519
31,S33,1,0,0.018900906667113304
32,S34,0,0,0.00023689620138611645
32,S34,0,1,0.6740615963935852
32,S34,1,0,0.0005359117640182376
32,S34,0,0,0.00023309895186685026
32,S34,0,0,0.0003686084528453648
32,S34,0,0,0.00022264190192800015
32,S34,1,0,0.00025381206069141626
33,S35,0,0,0.0004725552280433476
33,S35,0,0,0.0026167624164372683
33,S35,0,0,0.020567432045936584
33,S35,0,0,0.0009328119922429323
33,S35,0,1,0.9670891761779785
33,S35,1,0,0.13416215777397156
34,S36,0,0,0.0009607693064026535
34,S36,1,0,0.054152969270944595
34,S36,1,0,0.0017985437298193574
34,S36,1,0,0.002585056470707059
34,S36,1,0,0.0011914706556126475
34,S36,1,0,0.0018778633093461394
34,S36,1,0,0.0010044503724202514
35,S37,0,1,0.9805117845535278
35,S37,0,0,0.006674931850284338
35,S37,0,1,0.9936535358428955
35,S37,0,1,0.9965724945068359
35,S37,0,1,0.9844937324523926
35,S37,0,0,0.0005293692229315639
35,S37,1,0,0.23656073212623596
35,S37,1,1,0.9988701939582825
36,S38,0,0,0.0010299490531906486
36,S38,0,0,0.0004486758552957326
36,S38,0,0,0.0004986175918020308
36,S38,0,0,0.4685138463973999
36,S38,1,0,0.0013395278947427869
36,S38,0,0,0.44385725259780884
36,S38,1,0,0.005944542586803436
36,S38,1,0,0.0004681700957007706
36,S38,1,0,0.0005479034152813256
36,S38,1,0,0.00048768791020847857
37,S39,0,0,0.0003317169612273574
37,S39,0,0,0.0003507393994368613
37,S39,0,1,0.8209724426269531
37,S39,1,0,0.0011213991092517972
37,S39,1,0,0.0040600295178592205
37,S39,0,0,0.19609804451465607
37,S39,1,0,0.0004953508614562452
38,S40,0,0,0.002818578388541937
38,S40,0,0,0.0005828861030749977
38,S40,0,1,0.9939616322517395
38,S40,1,0,0.0005624664481729269
38,S40,0,0,0.008015716448426247
38,S40,1,1,0.9987285733222961
38,S40,0,1,0.9991286396980286
39,S41,1,0,0.15694035589694977
39,S41,1,1,0.5737522840499878
39,S41,1,1,0.982604444026947
39,S41,1,1,0.9979496598243713
39,S41,1,1,0.9443523287773132
39,S41,1,1,0.6301119327545166
39,S41,1,1,0.9814602136611938
39,S41,1,0,0.0009351024054922163
39,S41,1,1,0.991870641708374
40,S42,0,1,0.9998589754104614
40,S42,1,1,0.9983154535293579
40,S42,0,1,0.9998457431793213
40,S42,0,1,0.9998517036437988
40,S42,1,1,0.9998449087142944
40,S42,0,0,0.0030766099225729704
40,S42,0,1,0.9073230624198914
41,S43,0,0,0.00024316537019331008
41,S43,1,1,0.9997370839118958
41,S43,1,0,0.07712849974632263
41,S43,1,0,0.00020630049402825534
41,S43,1,1,0.9964733719825745
41,S43,0,0,0.00022364674077834934
41,S43,1,0,0.000209457881283015
42,S44,1,1,0.9119873046875
42,S44,1,0,0.0006536211003549397
42,S44,1,0,0.006410727743059397
42,S44,1,0,0.0006155722076073289
42,S44,1,0,0.0012736395001411438
42,S44,1,1,0.6721486449241638
42,S44,1,0,0.022533845156431198
