fold,test_subject,y_true,y_pred,p1
34,S36,1,0,0.035179078578948975
34,S36,1,1,0.9981666803359985
34,S36,1,1,0.9437257051467896
34,S36,1,0,0.03891903907060623
34,S36,1,1,0.9991807341575623
35,S37,0,0,0.00015212975267786533
35,S37,0,0,0.00017341379134450108
35,S37,0,0,0.00015680013166274875
35,S37,0,0,0.00029215504764579237
35,S37,0,0,0.00019122716912534088
35,S37,0,0,0.00015313952462747693
35,S37,1,1,0.9998238682746887
35,S37,1,1,0.99973064661026
36,S38,0,0,0.00011542133870534599
36,S38,0,0,9.877449338091537e-05
36,S38,0,0,0.00010954357276204973
36,S38,0,0,9.779063111636788e-05
36,S38,1,1,0.9983705878257751
36,S38,0,0,0.2962120771408081
36,S38,1,1,0.9998519420623779
36,S38,1,1,0.9991115927696228
36,S38,1,1,0.9989957213401794
36,S38,1,1,0.7526440620422363
37,S39,0,0,0.00025199278024956584
37,S39,0,0,0.0004027784743811935
37,S39,0,0,0.0002225937059847638
37,S39,1,0,0.0002196201530750841
37,S39,1,1,0.9998351335525513
37,S39,0,0,0.00020260816381778568
37,S39,1,1,0.998803973197937
38,S40,0,0,0.000271691067609936
38,S40,0,0,0.0002618652943056077
38,S40,0,0,0.0003012808447238058
38,S40,1,0,0.08748134225606918
38,S40,0,0,0.0012373769422993064
38,S40,1,1,0.9900934100151062
38,S40,0,0,0.02263033762574196
39,S41,1,1,0.9972957968711853
39,S41,1,1,0.9960203766822815
39,S41,1,1,0.9978343844413757
39,S41,1,1,0.9976105690002441
39,S41,1,1,0.9950533509254456
39,S41,1,1,0.9972057938575745
39,S41,1,1,0.9965404868125916
39,S41,1,1,0.9971291422843933
39,S41,1,1,0.9943432807922363
40,S42,0,1,0.9994612336158752
40,S42,1,0,0.000786692718975246
40,S42,0,1,0.9983378648757935
40,S42,0,0,0.0012968198861926794
40,S42,1,1,0.994847297668457
40,S42,0,0,0.00047013149014674127
40,S42,0,1,0.7765407562255859
41,S43,0,0,0.0028866466600447893
41,S43,1,1,0.9998811483383179
41,S43,1,0,0.20735807716846466
41,S43,1,1,0.9999079704284668
41,S43,1,1,0.9999091625213623
41,S43,0,0,0.0017163752345368266
41,S43,1,1,0.9922999143600464
42,S44,1,0,0.00013791266246698797
42,S44,1,1,0.9996441602706909
42,S44,1,1,0.9998161196708679
42,S44,1,1,0.999808132648468
42,S44,1,0,0.0006939013255760074
42,S44,1,1,0.9998805522918701
42,S44,1,1,0.999883770942688
