fold,test_subject,y_true,y_pred,p1
9,S10,0,1,0.832431435585022
9,S10,0,1,0.9999922513961792
9,S10,0,1,0.9442608952522278
9,S10,0,0,0.0016034687869250774
9,S10,1,1,0.9984879493713379
9,S10,0,0,0.00217757117934525
9,S10,1,0,0.008232804015278816
9,S10,0,1,0.8325315713882446
9,S10,1,1,0.9981217980384827
9,S10,0,0,0.0007212447817437351
9,S10,1,1,0.5689266324043274
10,S12,0,1,0.9999885559082031
10,S12,1,1,0.8375117182731628
10,S12,1,1,0.9653212428092957
10,S12,1,0,0.08868230879306793
10,S12,0,1,0.9640925526618958
10,S12,1,1,0.886349618434906
10,S12,1,1,0.520750880241394
11,S13,0,1,0.9742661714553833
11,S13,0,0,0.0006674929172731936
11,S13,0,0,0.0009735132334753871
11,S13,0,0,0.3460909128189087
11,S13,1,1,0.995740532875061
11,S13,1,1,0.9999080896377563
12,S14,1,0,0.023506978526711464
12,S14,0,1,0.9746014475822449
12,S14,1,1,0.9999833106994629
12,S14,0,1,0.6697853207588196
12,S14,1,1,0.9999943971633911
12,S14,1,1,0.9999265670776367
12,S14,1,1,0.9945149421691895
12,S14,1,1,0.9999614953994751
13,S15,0,0,6.78839242596041e-08
13,S15,0,0,8.404651453020051e-05
13,S15,0,0,0.00022531705326400697
13,S15,1,0,0.03431614115834236
13,S15,1,0,0.24341867864131927
13,S15,1,0,0.0034491426777094603
14,S16,0,1,0.7485381364822388
14,S16,0,0,0.009824751876294613
14,S16,0,0,0.254814475774765
14,S16,0,1,0.5477307438850403
14,S16,0,0,0.01753806136548519
14,S16,0,1,0.9265217781066895
14,S16,0,1,0.9949297308921814
14,S16,0,1,0.7079945802688599
15,S17,0,0,0.050284966826438904
15,S17,1,0,0.08059976249933243
15,S17,1,0,0.04750444367527962
15,S17,1,0,0.15266557037830353
15,S17,0,0,0.2460671216249466
15,S17,1,1,0.9143088459968567
15,S17,1,1,0.9962228536605835
16,S18,0,0,0.0004851421690545976
16,S18,1,0,3.6348242247186136e-06
16,S18,0,0,0.15951618552207947
16,S18,0,0,0.0002638916776049882
16,S18,0,0,0.01409058179706335
16,S18,1,1,0.9669473767280579
16,S18,0,1,0.618432879447937
16,S18,1,1,0.8693733811378479
16,S18,0,1,0.9919124841690063
16,S18,1,1,0.9156306385993958
16,S18,0,0,0.07509513199329376
16,S18,1,1,0.5277132987976074
16,S18,1,1,0.9103751182556152
16,S18,1,0,0.0005929226754233241
17,S19,0,1,0.8961458206176758
17,S19,0,0,0.09941717237234116
17,S19,0,0,0.00898186769336462
17,S19,1,1,0.8626222610473633
17,S19,0,1,0.603588342666626
17,S19,0,0,0.0039033566135913134
17,S19,0,0,0.02578582987189293
17,S19,0,1,0.9830772280693054
17,S19,1,0,0.10605691373348236
17,S19,0,1,0.8444492220878601
17,S19,0,1,0.9987618923187256
17,S19,1,0,0.2975907027721405
17,S19,0,1,0.9943881630897522
17,S19,1,1,0.5698829889297485
17,S19,1,0,0.36244797706604004
17,S19,1,0,8.198207797249779e-05
17,S19,1,0,0.4796610474586487
18,S20,0,0,0.16743460297584534
18,S20,0,0,0.007665109355002642
18,S20,0,0,0.0766010507941246
18,S20,0,1,0.8445873260498047
18,S20,0,1,0.649459183216095
18,S20,1,1,0.9965259432792664
18,S20,1,1,0.9975758194923401
19,S21,0,1,0.9919275045394897
19,S21,0,0,0.07308200001716614
19,S21,0,0,0.15172690153121948
19,S21,0,1,0.6333207488059998
19,S21,0,0,0.01395324245095253
19,S21,1,0,0.16739234328269958
20,S22,1,0,0.24160116910934448
20,S22,0,0,0.44202202558517456
20,S22,1,0,0.00046191507135517895
20,S22,1,0,0.22741656005382538
20,S22,1,0,0.2067389339208603
20,S22,1,1,0.9812915325164795
20,S22,1,0,0.41010966897010803
20,S22,1,0,0.10234272480010986
20,S22,1,1,0.9705581665039062
20,S22,1,1,0.9997619986534119
20,S22,1,1,0.9997310042381287
20,S22,0,0,0.05607590824365616
20,S22,1,1,0.5515155792236328
20,S22,1,1,0.9999351501464844
21,S23,0,0,0.2732376754283905
21,S23,0,1,0.973290205001831
21,S23,0,1,0.9952517747879028
21,S23,0,1,0.9961628913879395
21,S23,0,1,0.9366544485092163
21,S23,1,1,0.9716943502426147
21,S23,1,1,0.999966025352478
21,S23,1,0,0.001809396082535386
21,S23,1,1,0.9472034573554993
21,S23,1,1,0.9596000909805298
21,S23,1,1,0.8970773816108704
21,S23,1,0,0.0027057284023612738
22,S24,0,1,0.9781671762466431
22,S24,0,0,0.039378851652145386
22,S24,0,0,0.0002510053454898298
22,S24,0,0,0.010228489525616169
22,S24,0,0,0.29995495080947876
22,S24,0,1,0.9447463750839233
22,S24,0,0,0.05503097176551819
22,S24,1,1,0.9738503694534302
22,S24,1,1,0.9340175986289978
22,S24,1,1,0.8402374386787415
22,S24,1,1,0.8869775533676147
22,S24,1,1,0.999776303768158
22,S24,0,0,0.03611599653959274
23,S25,0,0,0.0064855399541556835
23,S25,0,0,0.32005956768989563
23,S25,1,0,0.0010462974896654487
23,S25,0,0,0.24320480227470398
23,S25,0,0,0.013241264037787914
23,S25,1,0,0.41051629185676575
23,S25,1,0,0.0061326404102146626
23,S25,1,1,0.9754353165626526
23,S25,1,1,0.5747865438461304
23,S25,1,1,0.9692631363868713
23,S25,1,0,0.3426094353199005
23,S25,0,0,0.0480152890086174
23,S25,0,0,0.0011594308307394385
23,S25,1,1,0.9635680913925171
24,S26,0,0,3.629255297710188e-05
24,S26,0,0,0.000260242260992527
24,S26,1,1,0.7692694664001465
24,S26,1,1,0.9948837161064148
24,S26,1,1,0.9999946355819702
24,S26,1,1,0.9774370193481445
24,S26,1,0,0.07880166918039322
25,S27,0,1,0.5269984602928162
25,S27,0,0,0.32440003752708435
25,S27,0,0,0.00032025674590840936
25,S27,0,0,0.4077592194080353
25,S27,0,0,0.15720899403095245
25,S27,0,0,7.310219189093914e-06
25,S27,1,1,0.9043393135070801
26,S28,1,1,0.6004360318183899
26,S28,0,0,0.01910036988556385
26,S28,0,0,0.2291616052389145
26,S28,0,1,0.5566823482513428
26,S28,1,0,0.26404207944869995
26,S28,1,1,0.9998581409454346
26,S28,0,0,0.013284441083669662
27,S29,0,0,0.022249482572078705
27,S29,1,0,8.824969881970901e-06
27,S29,1,1,0.7670594453811646
27,S29,1,1,0.9976632595062256
27,S29,1,0,0.02887563966214657
27,S29,1,1,0.9531242847442627
27,S29,1,0,0.0045640054158866405
27,S29,1,0,0.0715487077832222
27,S29,0,0,0.00012196809257147834
27,S29,1,1,0.9966688752174377
27,S29,1,1,0.7767855525016785
27,S29,1,0,0.3019147515296936
27,S29,1,1,0.6139928102493286
27,S29,1,0,0.01188074890524149
27,S29,1,0,0.014665004797279835
27,S29,1,1,0.5762518048286438
27,S29,1,1,0.9962706565856934
27,S29,1,1,0.9994593262672424
27,S29,0,0,0.0758775845170021
27,S29,1,0,0.06590963155031204
28,S30,0,0,0.05203309655189514
28,S30,1,1,0.9567124843597412
28,S30,0,1,0.9998834133148193
28,S30,0,1,0.9994866847991943
28,S30,0,1,0.8725327849388123
28,S30,0,1,0.7773185968399048
28,S30,0,1,0.983352780342102
28,S30,0,1,0.9975942969322205
28,S30,0,0,0.28263983130455017
28,S30,0,0,0.42999276518821716
28,S30,0,1,0.6829383373260498
28,S30,1,1,0.99982750415802
28,S30,0,1,0.9751502275466919
29,S31,0,0,0.03861866518855095
29,S31,0,0,0.11105451732873917
29,S31,0,0,0.0001555143971927464
29,S31,0,0,0.023441705852746964
29,S31,0,0,0.23645202815532684
29,S31,0,0,0.06448078900575638
29,S31,0,1,0.9991475343704224
29,S31,0,1,0.7110743522644043
30,S32,0,1,0.9968313574790955
30,S32,0,1,0.6250931620597839
30,S32,0,1,0.9339237809181213
30,S32,0,1,0.9966613054275513
30,S32,0,1,0.9999979734420776
30,S32,0,0,0.18533386290073395
30,S32,1,1,0.9775340557098389
31,S33,1,0,0.37674617767333984
31,S33,1,0,0.16813942790031433
31,S33,1,1,0.9718931317329407
31,S33,1,1,0.9836171865463257
31,S33,1,1,0.9793556332588196
31,S33,1,1,1.0
32,S34,0,0,0.011670163832604885
32,S34,0,0,2.2694046037941007e-06
32,S34,1,1,0.738755464553833
32,S34,0,0,0.006364975590258837
32,S34,0,0,0.07384079694747925
32,S34,0,0,0.0063615236431360245
32,S34,1,0,4.2011717482637323e-07
33,S35,0,0,0.01903669163584709
33,S35,0,0,0.02186727523803711
33,S35,0,0,0.3344991207122803
33,S35,0,0,4.6839424612699077e-05
33,S35,0,0,0.23715882003307343
33,S35,1,1,0.8754541873931885
34,S36,0,0,0.00018092196842189878
34,S36,1,1,0.924546480178833
34,S36,1,1,0.813086986541748
34,S36,1,1,0.9097363352775574
34,S36,1,1,0.9836881160736084
34,S36,1,1,0.9999067783355713
34,S36,1,1,0.6940284371376038
35,S37,0,0,0.36886361241340637
35,S37,0,0,0.1302248239517212
35,S37,0,1,0.7179608941078186
35,S37,0,1,0.9978531002998352
35,S37,0,1,0.8578005433082581
35,S37,0,0,0.4488098621368408
35,S37,1,0,0.04051434248685837
35,S37,1,1,0.9999997615814209
36,S38,0,1,0.9503341317176819
36,S38,0,0,0.15310834348201752
36,S38,0,0,0.1161571517586708
36,S38,0,1,0.5009797811508179
36,S38,1,0,0.24118223786354065
36,S38,0,1,0.9727943539619446
36,S38,1,1,0.9550051689147949
36,S38,1,1,0.7985738515853882
36,S38,1,1,0.9984329342842102
36,S38,1,1,0.9780132174491882
37,S39,0,0,5.613870257548115e-07
37,S39,0,0,0.006373513024300337
37,S39,0,0,3.366934834048152e-05
37,S39,1,0,0.008872169069945812
37,S39,1,0,1.5101423969099415e-06
37,S39,0,0,0.2451457679271698
37,S39,1,0,0.004060241859406233
38,S40,0,0,0.001312705222517252
38,S40,0,1,0.5428868532180786
38,S40,0,0,0.015993747860193253
38,S40,1,0,0.3129076361656189
38,S40,0,0,0.042774248868227005
38,S40,1,0,0.12631243467330933
38,S40,0,1,0.7768011689186096
39,S41,1,1,0.946778416633606
39,S41,1,1,0.9990684390068054
39,S41,1,1,0.9939390420913696
39,S41,1,1,0.9482991695404053
39,S41,1,1,0.7716109156608582
39,S41,1,1,0.9559445977210999
39,S41,1,1,0.8246426582336426
39,S41,1,1,0.9995027780532837
39,S41,1,0,0.4298055171966553
40,S42,0,1,0.9996881484985352
40,S42,1,1,0.9999697208404541
40,S42,0,1,0.9937224984169006
40,S42,0,1,0.9999634027481079
40,S42,1,0,0.04573274031281471
40,S42,0,1,0.9997251629829407
40,S42,0,1,0.9039517641067505
41,S43,0,0,0.015412485226988792
41,S43,1,0,0.4516347646713257
41,S43,1,0,0.004907235037535429
41,S43,1,0,0.17616428434848785
41,S43,1,0,0.08016485720872879
41,S43,0,0,0.10774613171815872
41,S43,1,1,0.6798502802848816
42,S44,1,0,0.2398403137922287
42,S44,1,0,0.21389995515346527
42,S44,1,1,0.8071167469024658
42,S44,1,1,0.9997625946998596
42,S44,1,1,0.9985383749008179
42,S44,1,1,0.9997884631156921
42,S44,1,1,0.9671651124954224
